Customer Review,Emotion
kirim kirim status kirim adminnya balas template kecewa belanja official store,4
service kecewa,4
service kecewa kirim,4
service kecewa kecewa kasih bintang,4
kecewa barang selesai tolong lacak,4
barang kurir kacau barang terima direport terima tidak pc blackpink nya nya tulis bebas ongkos kirim ekstra pc blackpink nya belanja store tulis bebas ongkos kirim ekstra pc blackpink lupa jujur kecewa,4
maaf nih wangi kayak body lotion citra wangi body lotion sih harga murah tidak worthed,4
aroma ngaka kecewa,4
kecewa bau tidak coba teman alkohol sesal beli aduh asli sesal ajar,4
review nya bintang banyak bilang semprot rusak bagi semprot rusak mohon kahf produk kirim kece produk nya semprot kecewa produk,4
maaf ya produk kasih bintang semprot sprayer nya langsung tidak pakai coba baik ya tidak nya kahf ganti supplier botol deh,4
kecewa wangi wangi tidak tahan jam boro jam iklan bagus bibit parfum pinggir jalan deh,4
kecewa beli tidak wangiwanginya bau alcohol,4
beli kecewa pas beli kali suka parfum order wangi tidak konsisten beda kemas luntur tulis pas pegang cat botol parfum luntur tangan,4
official,0
pakai rutin tidak hasil payah,0
edny kurang bulan jual ribu,0
parah sih responnya komplain barang kurang suruh via suruh marketplace ampun jelek layan kelas official unilever,0
marah emak barang kurang,0
buruk bilang exp nya kelas unilever suruh refund barang ongkos kirim nya ganti ganti buang tunggu paket packingnya anter nya tidak kerja ya moga unilever sadar salah nya lalai tolong susah beli beli gratis,0
kirim,0
barang tidak broken proses lamaaa tanggal april beli broken tanggal apr tanggal april produk uang buruk layan,0
layan,0
ekspedisi antaraja payah,0
packaging buruk juragan penyok isolasi buka habis bongkar,0
lamaaaaaa banget kirim,0
packing beranta bocir tumpah,0
bocor,0
barang tidak terima sasar mana kurir,0
barang sampai,0
salah alamat kirim chat dicancel pesan salah masuk alamat menit langsung pesan ulang alamat baca chatnya langsung proses nya dasar tidak becus ifillll tidak pesan toko,0
pakai rutin tidak hasil payah,0
hadiah minum lipat qoq tidak tulis sedia hadiah tidak tampil nama bohong harga tidak sesuai hadiah tidak,0
pesan tanggal barang tanggal jakarta dichat kirim tanggal pas tracking tanggal tulis reschedule pickup parcel ready dipick up adidas official layan aduh,0
lucu proses toko cabang ujung nya kirim ganti alamat terima repot toko cancel beli bikin ribet,0
produk batal alas tidak sesuai toko cabang buka jam order laku jam batal menit bayar toko bilang barang proses barang ambil kurir toko cabang jam toko tidak percaya laku muak,0
jual barang tidak terima aju kembali dana notifikasi selesai dana terus jual woi balik dana,0
selesai masalah belit zaman online ya,0
pas ky bau tape basi tidak ky pesan kynya rusak,0
wax bau gula merah versi encer manis bikin lengket badan dna tidak kering tidak bfungsi sesuai deskripsi komplain diam bunag duit,0
tidak ngaruhnya cabut tidak,0
orang beli kecoh harga murah kali ya produk tidak tidak fungsi waxing harga murah produk murah,0
kualitas barang banding harga nya sok sok layan minus sbgmn layak sombong raja kirim barang enak jidat tidak produsen consumer goods tata surya no wonder nilai valuasi usaha turun moga jeblok gulung tikar kmdn pulang kampung moga,0
beli pepsodent paket pcs kirim complain video unboxing isi kurang buka paket he isi paket kurang video,0
ah tidak pengaruh bikin iritasi gatal gatal merah,0
belanja seller tidak ramah kali blanja not recomment,0
wangi nya kayak parfum refill mirah,0
beli buah kirim enak bicara kembali dana be careful toko sengaja,0
bau tidak enak rancang suruh ajar coba parfum enak,0
kak pesan batal uang tidak kembali,0
kirim dicancel paksa kirim,0
harga ribu kurang barang pcs alas tidak ganti toko kurang ajar,0
toko kurang ajar kasih barang kurang alas,0
jual angkuh nama beli raja layan mesti puas beli prioritas utama angkuh sombong makan duet haram belanja olshop cih,0
wangi tidak sengat tidak lengket tang kirim cepat aman packing tebal pakai dus buble wrap langgan beli produk recommended seller,3
packingnya rapi wrapnya tebal produk original kasih bonus air diffuser terima kasih,3
botol refill beli biar botol sticker dermatologically tested nya,3
mantap cium aroma ubah,3
safely landed on the next day expired balut terima kasih sok much,3
suka soap repeat order beli,3
kali restock soap handsanitizer trpercaya soap deh,3
hand sanitizernya oke wangi enak bikin tangan halus habis pakai moga pas kulit sensitif tidak bikin sakit,3
recommended seller barang packing rapi barang sesuai deskripsi terima kasih ya,3
cepatt nya tidak ahlakkk fast respon barang besttt moga cocok,3
kirim cepat banget bonus pouch packing rapi muas lanjut kak layan baik tingkat terima kasih,3
packingnya rapihh banget aman jalan jabodetabek,3
produk cepaat ama terima kasih,3
purchase kali cocok kulit tangan sensitif,3
mantap barang sesuai deskripsi harga murah emas aman banget pakai dus wrap next time order sukses lapak juragan,3
langgan bulan recommended i,3
kirim cepat pokok the best sukses,3
bagus tidak kecewa packingnya aman kemas bar,3
mantap barangg cepeatt sampai barang bagus jual nya fast respons packingan oke aman tempatt barang keren banget,3
top markotoooopppp,3
barang aman terima senang wangi enak,3
suka bangeeeeettt,3
wangi nya enak kayak creambath salon,3
cinta banget produk rambut lembut wangi bangettss always pakai shampoo exp packingan mantap,3
belanja kali barang orisinal packing super aman mantap juragan,3
pesan kemarin sore packing super aman dobel bubble wraps dus mantapppp edit ulas coba terima kasih,3
admin cekat barang paking rapi,3
gerak cepat adminnya nih top pokok,3
coba moga bagus hasil shampoo noni mokeru packing mantull respon seller cepat goodlah,3
suka sabun enak segar apagi pakai olahraga,3
suka body wash,3
beli official store tanggal februari eh februari siang cepat terima kasih banget cussons harga flass sale murah,3
sabun nya pakee mint nya kerasaa banget enak sih habis mandi kayak dingin,3
suka efek nyesss adem pakai sabun promo beli barang bungkus rapi bubble wrap aman terima,3
fast resp seller kirim cepat packaging rapihhh aman barang lengkap sesuai thankss a lott,3
senang best deal beli gratis produk original emas cepat aman packaging plastik tambah ekstra proteksi pakai bubble wrap tebal kasih bonus susu dus kasih teman baby hehe overall terima kasih a lot seller,3
dabest pokokmya kirim lampung proses gerak cepat puas teruuuus tidak kecewa original source mantap,3
co jam bungkus kirim super cepat produk aman tidak tumpah sabun oke nyembuhin jerawat badan plisss discontinue yaaaaa mintnya segar banget,3
suka original source mint,3
pokok suka banget sabun,3
delivery twinpack didelivery komplain tidak kompensasi the first and the last belanja official store kayak,1
beli twinpack kirim mohon tanggung nya kakak bayar harga twinpack,1
expiry date nya jual sayang tidak ambil video unboxing nya ya tidak sangka judul toko official store check barcode tidak tidak item beda produk beli bareng,1
sampai tidak rekomen beli minggu sampai,1
order tanggal november tanggal dec order official store itu kemarin follow up ekspedisi status toped tunggu pick up paket tidak bungkus aman lembar plastik basah kena hujan kapok tidak berani belanja dichat jual balas sistem info tunggu pick up,1
sesal mati beli nih produk beli gara lihat ulas positif sumpah krim bau tidak enak gambar bau padu muntah bayi minyak nyong om iya parah kasih ulas hidung mati ya kirim sih cepat bagus but maaf the produk is a nightmare pricey gue beli wak doyok wangi enak murah this cream is really not recommended,1
order pcs datang pcs tahu nya bongkar resin masuk kotak kemas isi complain tolak tidak video unboxing unilever official account percaya,1
lihat flash sale langsung beli tidak buka deskripsi i mean unilever official store expirednya sisa beli hand sanitizer merek belah pas sale expirednya cepat proses proses jeda menit ajar percaya merek baca review deskripsi,1
beli hitam terima komplain tidak video ulang video tidak rekam,1
exp beli jual alam harga miring mumer waspada,1
exp april beli total kurang pcs jual exp tidak ambil apes pakai tidak habis exp,1
pesan kirim,1
beli kemas nya jelek barang pecah seller nya tidak tanggung,1
tidak recomanded harga promo mahal toko belah lapak online nya official store main harga monopoli tokopedia,1
pesan shampoo body wash terima body wash shampoo tidak terima salah tidak video unboxing percaya seller official menang menang solution bintang terima kasih,1
beli l oreal serioxyl nya tidak giftnya sih official account lo,1
packingan barang beranta tidak rapi,1
rugi barang tidak video in order gift barang mahal komplain tidak,1
admin slow response konfirmasi sedia barang bonus gift kirim tidak sesuai,1
kasih bonus gratis hair mask serie expert expire barang pas pakai bikin kepala ketombe tidak niat gratis mending tidak sih bikin rusak rambut orang,1
barang tidak lengkap yidak belanja toko remi loreal,1
terima barang tanggal tanggal status kirim beli baru uang,1
expirednya coba konfirmasi habis kayak tidak malu kah toko resmi ambil pahala malas ongkos kirim bolak,1
kirim leak isi habis kirim barang ganti leak parfum habis kali botol kosong,1
barang tidak terima kembali dana tidak terima suruh urus toped,1
pesan tolong cek ulang,1
catat beli produk hadiah perhati ada hadiah promo mesti transparan hadiah tidak sayang akun oficial store toko dia mesti tinjau promosi transparan jebak moga tidak kecewa,1
produk nya bocor packing nya kurang bagus dus nya basah isi botol habis stengah nya masuk seller kali packing aman,1
terima kasih barang terima kali tolong packing baik terima,1
bau pasar kali pakai orang sakit kepala expektasi rugi harga,1
parfum kondisi bungkus rapi curiga cium aroma buka kardus luar buka kardus kardus dalam basah buka dalam isi parfum tinggal tidak masalah oengemasan kirim mohon evaluasi terima kasih,1
kemas hancurrr pecah beranta tidak pakai ssmoga depan safety packingnya,1
parfum kondisi bungkus rapi curiga cium aroma buka kardus luar buka kardus kardus dalam basah buka dalam isi parfum tinggal tidak masalah oengemasan kirim mohon evaluasi terima kasih,1
bau pasar kali pakai orang sakit kepala expektasi rugi harga,1
pesan barang tidak menit aju batal tolak mes ulang salah metode bayar layan jelek,1
beli produk tidak beres agen nya,1
klaim tidak prnggantian dettol bilang salah kirim bayar insurance tidak ganti capai deh,1
official store sih komplain packing abai hubung barang nya oke ya beli tolong atas perushaan perhati packingnya packing,1
tahan wangi tidak klaim sebut jam,1
packaging kurang baik parfum tumpah,1
mantap sesuai deskripsi terima kasih,2
sesuai order deskripsi,2
balon cakap gampang tiup terima kasih seller,2
pesan darat kualitas barang bagus kirim cepat,2
terima kasih,2
bagus packing aman,2
bagus kotak harga nya murah kirim cepat,2
barang pesan sesuai packing rapi,2
bagus tempel kayu,2
barang orisinal harga murah seller fast response ramah barang cepat,2
kirim cepat packing aman barang bagus sesuai deskripsi terima kasih,2
barang terima sesuai pesan,2
produk sesuai deskripsi seller ramah barang langsung kirim,2
terima kasih juragan barang selamat,2
barang sesuai pesan,2
kirim kondisi paket barang terima kondisi baik coba fungsi baik terima kasih sukses,2
brang normal sesuai deskripsi kirim cepat,2
mantap barang nya aman alhamdulillah,2
bagus puas,2
bagus reseller gerak cepat banget,2
kirim cepat barang terima kondisi baik,2
barang selamat packaging rapi proses mesan malang terima kasih,2
kualitas mantap kirim cepat,2
lilin bagus tidak bau tahan si jam,2
barang terima baik,2
packing nya rapi barang pesan baik,2
packaging rapi lilin utuh response jual cepat,2
barang terima aman respon cepat paking rapi kirim cepat jadwal terima kasih,2
mantap lili sesuai terima kasih ya,2
produk sesuai respon cepat kirim cepat,2
produk bagus paking aman rapi respon kirim cepat,2
barang terima baik respon cepat tks,2
bagus cepat packaging aman,2
barang sesuai terima kasih,2
produk baik emas rapi,2
barang sesuai terima kasih,2
mantap respon cepat banget cepat estimasi,2
mantap barang sesuai pesan,2
mantap juragan kembang api roman shot nya sesuai skripsi nya kirim nya cepat maaf telat ulas nya ya juragan barng coba mantap tks ya juragan sukses,2
barang a mantap jooss,2
lambat,4
barang dikrm beda pesan,4
sobek,4
tidak kirim barang,4
barang terima tidak etalase toko tipis kotak nasi padang tebal kirim kado kota,4
tidak instruksi bingung,4
barang tidak kirim kirim timbang,4
barang tidak paket,4
kardus tidak kirim packing pakai plastik doang kecewa,4
add kardus tidak kasih packingan kurir robek,4
kecewa packingan kardus berbyr kardus tidak tambah lindung apa pesan penyok tidak partai komunis indonesia kardus berbyr pesan tidak terbks rusak total,4
paket bungkus barang tidak,4
sumbu lilin nyala susah api jelek,4
kondisi box mika lilin foto lilin cacat mesti bungkus pakai bubble wrap plastik tipis plastik tidak lem seller package barang dibenarin baik pakai kardus box kardus mie instan selap untung barang beli tidak rusak kecewa sih servis toko pikir kali kali belanja,4
pesan stok habis kecewa,4
kualitas kurang bagus pegang stiker tes gampang kelupas not recomended kualitas murah,4
kirim,4
kecewa,4
barang gambar beres ulang lem balon nya tidak komplain tokopedia biaya nya kecewa jual tidak informasi sedia barang maaf kasih rate,4
kecewa order nya tidak langsung proses bayar pakai gosend instan,4
suruh pakai bubblewrap aman barang barang tidak kasih bubblewrap bayar,4
kecewa karrna keterngannya lembar,4
warna ready bayar jam bilang warna habis cari warna,4
lepas apa alas seller barang kasir apa kirim kirim transaksi kecewa layan butuh tugas kampus,4
barang terima rusak pecah krayon tidak salah toko kemas semangat kirim kecewa,4
jual kurang teliti saran beli hasil embossed nama warna putih kontras jelek padu nomor diembose catat jual lalai komentar hasil tidak diembosed kecewa tidak kasih foto nama nya cetak,4
barang tidak pesan balon hati beda tidak sesuai,4
gede balon tidak iklan,4
jual tidak balon warna gold dama silver pesan balo gold silvernya pcs warna warni chating oke hufth kali beli kali kecewa,4
kecewa layan toko barang masalah suruh tekan komplain kenyataanya ribet belakang kapok belanja barang nila ribu video x barang tidak fungsi tolak komplain moga berkah,4
balon tidak sesuai gambar tidak bagus kualitas tipu gambar nya kecewa,4
balon nya banget,4
aktual barang tidak sesuai harap,4
pc warna merah muda lampu copot chat complain tidak balas kecewa,4
tidak nyala batt anak kecewa tukar barang ribu,4
susah payah tarik balon biar mekar eh bolong,4
beli nyala kecewa,4
barang gambar beres ulang tata balon nya tidak komplain tokopedia biaya nya kecewa jual tidak informasi sedia barang maaf kasih rate,4
not recomended seller gara toko surprise ulang momen hancur parahhhhh sesal belanja toko,4
kecewa tidak sesuai ekspektasi gambar tangkai bening tampak kuat ukur lai sambung,4
jual lambat respon jual barang kirim keburu basi nih balon,0
packing tidak rapi balon foil kusut tidak lipat dikuntal kuntal masuk plastik size oke size lecek kusut chat bilang jual lecek tidak kasih orang,0
