Customer Review,Emotion
dikirim bor nya kurang tinggal mengirim kurang mengirim kotak buang ongkos kirim sengaja repot,0
pesan parah,0
tidak sesuai expetasi barang nya tidak kuat ukuran kcl kayak mainan,0
quality harga berbohong,0
packing nya jelek casing nya penyok kualitas kurang tidak pas ditempat nya,0
kualitas ala kadar nya obeng buka mur ujung matanya kalah meletot padahalur nya tidak kencang bahannya kurang bagus,0
kualitas barang tidak bagus,0
barang rusak dikirim,0
susah banget pasangnya tidak kuat menahan airnya,0
tidak bagus tidak kuat nya lem,0
chat tidak dibalas pengiriman diproses aktif habis kacaw,0
mahal kualitas lem aibon,0
tidak lengket sepatu lem nya nya lem ubu repack,0
penipu tidak jujur keciwa semoga tidak berkahnya,0
x belanja sanngat kecewa,0
penipu awas ditipu reply kirim bukti tambahan tokped spacenya tidak bilang tidak kirim bukti,0
warna putih dikirim bening gasal baik mata sowek,0
barang tidak dipakai parah,0
batere rusak telepon marketing tunggu minggu tidak kelanjutan,0
dikirim rusak ajukan komplain tidak,0
barang rusak dikirim,0
mengikuti prosedur penggunaannya lemnya lengket habis lem kering dikasih lakban kayak prosedur sandal dilem ditarik menjengkelkan,0
penipu penjual nano apanya basah becek mahal,0
produk dikirim tombol putih setting nya semprotan tidak berfungsi garansi,0
bahan tidak kulit tidak sesuai iklan,0
sepatu kirim tidak sesuai order warna jenis ukuran berbeda komplain ribet order titipan,0
sepatu nya kulit,0
buruk sepatu kulit kelebihan ongkos kirim tidak,0
sepatu hancurrrr,0
barang rekondisi kali jualan jujur bos barang bekas direkondisi,0
pesan ukuran xl dikasihnya si,0
order dual glass dikirim mono hddhh tidak,0
palsu ya tidak berfungsi bahan kasar sakit dipakai,0
tidak berfungsi,0
mantap berfungsi mantap proses pengiriman cepat top,3
bagus gas torch flame gunnya penjualnya fast respon pengirimannya cepat produk original packaging bagus produk berfungsi baik,3
harga termurah kualitas layanan teratas recommended produk from recommended seller,3
jempol reseller produk nya,3
respond seller cepat pengiriman produk berkualitas mantap,3
juragan pesanan terima sesuai order barang oke aman bagus mantap terima kasih juragan,3
recommended seller pelapak sesuai pesanan to markotop,3
solusi mogok jalan produknya recommended berkualitas senang home servicenya senang pasangin bengkelnya,3
terbaiklah alat harga ribu dipakai berkali langsung tes wow mantap kali alat cabe rawit aki coba cas jam langsung stater motor tua suka alat murah fungsinya good,3
no komen deh berkali kali beli cat top banget,3
mantavv sesuai pesanan joss,3
the best pokoknya harga murah kualitas nomor,3
keren harga murah kualitas bagus pelayanan seller responsif,3
proses ya cepat ng jam langsung proses ng lapak tanggerang pengiriman cepat recomended,3
puas rekomen deh toko beli cat pilok pengiriman nya cepat secepat kilat semoga beli toko amin terima kasih ya,3
barang terima baik barang baguuusss packing baguuusss tidak penyok pengiriman cepat langganan nih recommended seller,3
mantap banget,3
packing oke beli sippppp,3
mantap produk original,3
alat mudah barang sesuai deskripsi packaging aman bagus pokoknya rekomend,3
respon delivery packing mantap barang sesuai terima kasih,3
istimewa langganan toko agan barang ber kualitas packing perhatikan keamanan nya barang tidak kerusakan bentuk apapun,3
barang sesuai deskripsi produk original mudah dipasang barang oke kiriman cepat original no ongkos kirim tokopedia barang sesuai pesanan seller mantap paking amaan senteso enak belanja ditokopedia dapaat bebas ongkos kirim bebas ongkos kirim ekstra,3
airnya segar tekanannya pas foto sesuai barang worth it ribu layak no terlaris,3
kesekian kali beli mantap,3
suka bardi membantu matikan alat pas jam nya tidur hidup pagi rumah pakai alat bardi cctv akses nya mudah rumah keren,3
barangnya bagus sesuai deskripsi batu filter penuh mudah dipasang semoga awet pengiriman cepat seller recomended,3
mantap,3
pengiriman cepat packingan double barang mantap langsung coba maknyus top,3
mantap juragan produk original barang sesuai deskripsi produk berfungsi baik,3
repeat order,3
bagusssss,3
serbaguna tajam barang sesuai deskripsi recommended seller,3
barang mendarat produk original sesuai deskripsi kemasan rapi seller ramah fast respon pengiriman cepat pokok nya recomended terima kasih tokopedia terima kasih admin,3
mantap terhubung siri,3
orderan kali puas unit bor nya mantap seller ramah gerak cepat kurir cepat next order,3
barang sesuai deskripsi pegangan kokoh stabil packaging aman bagus orderan puas seller gerak cepat minggu dikirim kurir cepat next order,3
mantap,3
pegangan kokoh stabil packaging aman bagus barang sesuai deskripsi,3
barang nya selamat coba lumayan bagus sesuai harga next beli alat packaging aman bagus,3
order siang pesanan dikirim esoknya tidak rekomended tokonya,1
kemasan dibuka tercium aroma kecoa menyengat mata bor disimpan bersih tidak,1
beda kualitas nya penampilan foto,1
barang tidak sesuai gambar tidak pakai rusak pengaturan aliran air nya hitung amal harga flashsale ongkos kirim k,1
produk tidak berfungsi baik toko tidak amanah pembeli disuruh balikkin produk buang ongkos kirim x toko tidak baik beli,1
mampat sulit dibersihkan kurang recomended produk,1
butek beli guys,1
mending beli habiskan duit lengket,1
pelayananya buruk ditingkat,1
mengirim barang kurang teliti,1
tidak direkomendasikan tembok tembok lembab ganti warna beda warna isi kurang label dijamin tidak memuaskan harga tidak menipu,1
barang tidak sesuai mm tipis tidak sesuai pcs pcs kualitas jelek,1
barang kurang pcs kualitasnya jelek bahannya potongan tidak rapi ketelabalan tidak sesuai mm deskripsinya tidak setebal,1
jelek lebar tidak bagus jelek copot,1
barang tidak bagus plastik busa bagus kualitasnya gambar ya,1
bahan tipis mudah robek lem nya lengket sulit buka lem bahan tipis menempel tidak pasang buang tong sampah,1
berat foam gram ditulis gram beli foam data kg timbang fisik kg curang penjual uang ongkos kirim pembeli bayarkan,1
pesan warna merah metalik dikirim hitam dikirim chat penjual,1
black metalic produk jelek disemprot x mampat tidak,1
x pesan mints tolong dikirimkan nota iyakan penjual x pesan nota tidak,1
barang dikirim tidak sesuai dipesan,1
gagal produk baut tidak pas pengisian tidak pas tidak boros pemakaiqnnya,1
barang tidak lengkap,1
spray air tidak embun,1
beli kabel charger tidak,1
spray tidak sesuai gambar semprotannya surat pemberitahuan tahunan mainan pistol anak,1
tidak berfungsi charge beli mahal,1
pakai rusak tidak jatuh tidak kebanting,1
beda iklannya,1
barang tidak foto dikirim tolong jujur berusaha nilai uang nya,1
sepatu adidas ultra boost tidak lengket dicuci bersih ampelas lem tidak lengket semoga pembeli lengket tidak sepatu,1
build quality kurang bagus retak air retakan air tidak maksimal,1
tidak bintang tidak sesuai iklan iklan menambah tekanan pressure hasilnya nol kencang eksistingnya,1
informasi produk berbeda deskripsi produk dijual saran hati memahami tidak kecewa,1
pengaturan air gambar rainfall jetting massage tidak rainfall semprotan airnya kurang kuat,1
mengirim daerah pakai kurir anteraja bosku pelosok tidak masuk tidak cabang daerah,1
tidak baik pakai aica aibon,1
mesin kasar pelayanan kurang,1
hati barang rusak kirim,1
tidak dikasih kunci buka gerinda chat rekan ya dibaca video unboxing tidak video in beli x main percaya dicueki note mata gerinda bawaan tipis tidak dipakai,1
barang original pengiriman sesuai estimasi sukses juragan,2
produk murah selamat wrapnya tebal biar bintang bicara,2
kiriman sesuai pesanan,2
mantap jiwa bang,2
mantap barang susuai pesanan,2
pengiriman cepat packing rapi aman sesuai diorder terima kasih seller,2
kualitas bagus sampainya cepat terima kasih,2
respon cepat bungkus rapi enak terima kasih,2
mantap ringan mantap produk negeri,2
barang diterima baik terima kasih,2
baguuuus sesuai pesanan semoga sukses,2
mantap sukses tokonya,2
pelayanannya oke,2
barang bagus sesuai deskripsi,2
terima kasih barang mantappp,2
bagus sesuai pesanan,2
mantappp,2
kemasan rapi aman barang lengkap harga terjangkau seller bang kurir ramah terima kasih tokopedia,2
mantap,2
alhamdulillah barang terima recomended,2
pengiriman cepat pesanan sesuai packing aman coba mbakoan next cari bako mtr nuwun,2
mantap berkualitas,2
keren alatnya berasa pengrajin rokok matap seler ramah pros si cepat pengiriman cepat,2
mantap keren oke barang nya,2
hasilnya bagus memuaskan terima kasih tokopedia,2
pengiriman cepatt barang sesuai pesanan harga terjangkau joossss,2
mantap,2
mantap pengiriman cepat produk aman,2
puas,2
terima kasih barangnya,2
mantap recomanded,2
packing good,2
terima kasih barang aman tujuan,2
respons cepat barang oke terima kasih seller toped,2
packing aman makasihhhhhh,2
okkkkk pokoknya,2
barang aman pembeli tenang,2
ds sukses terima kasih kerjasamanya sist,2
peking aman rapi puas,2
packing rapi terima kasih,2
tidak enaknya maaff,4
pelayanan nya tidak php,4
kondisi karungnya bolong tidak pakai,4
kualitasnya ekspektasi,4
order pcs terkirim pcs,4
kualitas karung kurang bagus pengiriman,4
pesan karung sbagian bolong tidak beras,4
karungnya bolong tidak sesuai pesanan,4
lubang hangtag tidak rapi,4
pemesanan hasilnya tidak rapi mengecewakan laminatingnya mengelupas pinggir potongannya tidak rapi bolongan menonjol acak an,4
kelipet pakai mata ayam print an tidak rapi kecewa sih,4
tidak sesuai pesanan tidak dilaminasi refund laminasi,4
kecewa produk kurang,4
respon penjual buruk barang tidak sesuai pesanan,4
barang nya dikirimnya,4
tidak rapi hitam,4
busanya kotor,4
ukurannya tidak sesuai pesan x dikirim x,4
sambungannya tidak rapi,4
pesanan tidak sesuai ukuran,4
kecewa iklannya biru orange kirimnya biru sirver penjual kirim tidak ditanggapi,4
kecewa pesan cat sepatu kirim lem hadeeeh ya sih kecewa,4
jelek jelek jelek jelek jelek jelek jelek tinggal minum kopi,4
kali kecewa karyawan teh nina lalai lihat order pesanan bubble wrap dus paket terima bubble wrap dus,4
terima kasih iya mengecewakan paketqu tidak packing dos bubble atc dos bubble,4
kecewa pesan dkirim huuuuuufffttt,4
beli bubble tidak kasih bubble biasax tidak kecewa kali kecewa,4
kecewaaaa banget pengiriman barang lamaaaaaa sekaliii tidak sesuai estimasi nya melebihi lebihhh estimasi nya kecewaaaa,4
packing tidak aman dus tipis tidak pakai paper tube alhasil penyok ngebekas digambar berkerut fotonya kali mencoba cetak alhasil kecewa,4
pakai box extended kardus unitnya penyot kecewa kasih bobble warp kayak,4
kecewa ekstra box tidak dikirim beli sepatu ekstra box tidak extraboxnya terima sepatu box,4
pesan tidak kesalahan pas memesan bayar box tidak box sedih diulas bosku,4
pesan double box tidak wujudnya,4
pesan double box beli sepatu kado maksudnya biar tidak rusak box aslinya pas barangnya box nya box aslinya bungkus alhasil box aslinya penyok complain ditanggapi sayang belanja toko gara mengecewakan,4
parahhhhh kecewa banget bilang bahan tebal tipis murahan pesanan kali nilainya hasilnya jelek banget pesan toko parah bgtttttttttttttttttttttttttttttttttt,4
pemesanan hasilnya tidak rapi mengecewakan laminatingnya mengelupas pinggir potongannya tidak rapi bolongan menonjol acak an,4
kelipet pakai mata ayam print an tidak rapi kecewa sih,4
kecewa pelayanan toko menyesal toko paket paket tidak tujuan menyarankan pembeli pesan deh barang tidak bertanggung,4
kecewa tidak profesional beli dikirim tidak info apapun penjual,4
black dikirim transparent black kecewa tidak suka warnanya kali e commercenya teliti menanggapi costumer,4
bocor paket basah tinggal bublrwrap terikat isolasi plus liquid nya tidak tidak enak botol kaca aman,0
bocor tutup tidak tertutup rapat,0
pesan pc dikirim pc bayar pc kecewa,0
karungnya super tipis tidak sesuai gambar,0
kurang penjual kurang teliti sengaja,0
paket gepeng gosend tidak pelayanan kurang bertanggung done,0
parahhhhh kecewa banget bilang bahan tebal tipis murahan pesanan kali nilainya hasilnya jelek banget pesan toko parah bgtttttttttttttttttttttttttttttttttt,0
lubang nya jelek banget,0
salah kirim bos dikirim menthol mentholnya strong overpower mulut menghilangkan tembakaunya,0
kecewa beli terpal sesuai rekomendasi penjual terpal bocor lem tidak chat penjual after sale tidak digubris parah sih,0
bungkusannya kayak buka aslan lecek fotonya,0
rescue from damage box tidak rumah boxnya penyok,0
tidak sablon box nya harga mahal,0
hancur pelayanannya tidak kesini tidak kapok,0
barang sampah bilang authentic barang beli box kepastian authentic pakai jam pahit barang,0
penjual tidak sopan santun diblngin ngengasss aneh,0
pakai esktra bubble bayar dikirim tidak bubble,0
pengiriman buruk respon penjual buruk ah kapok pesan ambil untung tidak penjualnya seminggu terima barang,0
tidak gunanya atc tidak dikasih bubble bikin rugi,0
atc bubble tidak paraaaaah tolong perbaiki biar pembeli puas,0
percumaa atc orang adaaa dipakett nya,0
tidak layak packing nya bubblenya kempes bekas pakai,0
he dagang tidak lo gue bilang ya gue salah klik alamat kirim barang kealamat gue salah tolak order tarif ongkos kirim ribu gue atc ulang tarif ongkos kirim ribu mengirim barang kelamat salah profesional barang gue menyasar tidak pura cancel barang kasih resi barangnya dikirim kealamat gue belanja ya kali salah klik alamat gue menyesal tanggepan,0
beli paketan tidak dikasih penyok,0
beli gaak sertakan huh bohong,0
mac hancur add bubbel kardus menempel doang mac ketindih pecah,0
jelek packingnya hand body tumpah,0
ancuuuurrrr bubukkkk remukkk berbentukkkkkkkkkkkkkkkkkkllkl,0
buruk super duper buruk rusakk nya banting jne heran bilang pakai yess yess reg sedia in yess tokopedia heran,0
payahhh packing plastik dustnya manaaa,0
dibungkus bubble doang kardus bayar kardus bubble sis _,0
kardus bekas bayar,0
pesan pakai dus tidak dus nya mending tidak pakai dus,0
packing tidak sesuai deskripsi kardussss bekassssss,0
kemasan box bekas,0
payah tidak sertakan bayar af kirim bintang,0
tidak bubble wrapnya,0
tidak stand hanger pesanan tambahkan biaya,0
tidak packing bubble nya,0
kasih buble warp dikasih barang reject pabrik tidak kasih pot resek,0
respon seller cepat ramah packing rapi recommended seller pokok nya,3
langganan,3
auto langganan,3
ala cartenya leanding om tengkyu beli kesekian kali memuaskan sukses,3
ah memuaskan belanja,3
mantap dislorikin bro,3
alhamdulillah barang bagus beli kali pesanan proses cepat,3
mantap kasih bintang wkwkkwkwk,3
packing rapi memuaskan mantabh,3
mantap packing rapi fast respon recommended,3
suka box nya indah dehhhhhhhhhhhhhhhhhhhhh,3
